,ParticipantID,SizeNetwork,SessionCode,Grade,BirthMonth,BirthDay,BirthYear,Gender,RoundCode,NumberConnections,Action,ActionType,Time1,Time2,Time3,Time4,Convergence,id_in_session
2002,di09ffd7,6,smt3x2oq,0,9.0,26.0,2018.0,M,14,2,pink,not aplicable,0.0,1.82,0.0,20.312,no,4
2003,di09ffd7,6,smt3x2oq,0,9.0,26.0,2018.0,M,15,2,purple,not aplicable,12.76,0.0,0.0,2.089,yes,4
2004,di09ffd7,6,smt3x2oq,0,9.0,26.0,2018.0,M,16,3,magenta,not aplicable,0.0,7.65,0.0,0.0,yes,4
2005,di09ffd7,6,smt3x2oq,0,9.0,26.0,2018.0,M,17,3,indigo,not aplicable,0.0,10.152,1.863,14.942,no,4
2006,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,1,2,red,not aplicable,6.681,11.81,0.0,0.0,no,5
2007,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,2,3,orange,not aplicable,19.718,0.0,0.0,0.0,yes,5
2008,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,3,3,purple,not aplicable,27.248,0.0,0.0,0.0,no,5
2009,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,4,2,magenta,not aplicable,7.865,18.114,0.0,0.0,no,5
2010,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,5,2,red,not aplicable,8.087,19.5,0.0,0.0,no,5
2011,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,5.477,20.38,no,5
2012,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,7,3,purple,not aplicable,22.208,0.0,0.0,5.439,no,5
2013,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,8,2,magenta,not aplicable,5.371,19.099,0.0,0.0,no,5
2014,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,9,2,indigo,not aplicable,4.973,0.0,0.0,20.411,no,5
2015,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,10,2,orange,not aplicable,26.961,0.0,0.0,0.0,no,5
2016,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,11,2,yellow,not aplicable,26.106,0.902,0.0,0.0,no,5
2017,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,12,3,magenta,not aplicable,0.0,5.846,0.0,0.0,yes,5
2018,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,13,3,red,not aplicable,1.431,14.011,0.0,0.0,yes,5
2019,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,14,2,cyan,not aplicable,0.0,0.0,4.054,20.399,no,5
2020,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,15,2,purple,not aplicable,14.989,0.0,0.0,0.0,yes,5
2021,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,16,3,magenta,not aplicable,8.071,5.945,0.0,0.0,yes,5
2022,au7nov8u,6,smt3x2oq,0,6.0,6.0,2018.0,F,17,3,indigo,not aplicable,0.0,0.0,0.0,24.371,no,5
2023,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,1,2,blue,not aplicable,18.04,0.0,0.0,0.0,no,6
2024,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,2,3,orange,not aplicable,15.447,2.319,0.0,0.0,yes,6
2025,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,3,3,purple,not aplicable,20.594,0.0,0.0,0.0,no,6
2026,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,4,2,black,not aplicable,15.518,4.71,0.0,0.0,no,6
2027,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,5,2,blue,not aplicable,15.779,6.741,0.0,0.0,no,6
2028,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,6,3,orange,not aplicable,1.457,5.098,7.116,8.515,no,6
2029,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,7,3,purple,not aplicable,11.0,2.806,0.0,11.606,no,6
2030,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,8,2,magenta,not aplicable,7.195,17.028,0.0,0.0,no,6
2031,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,9,2,red,not aplicable,0.686,10.886,3.758,2.091,no,6
2032,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,10,2,green,not aplicable,1.055,22.438,0.0,0.0,no,6
2033,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,11,2,yellow,not aplicable,2.605,13.765,0.0,0.0,no,6
2034,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,12,3,magenta,not aplicable,0.0,1.002,0.0,0.0,yes,6
2035,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,13,3,red,not aplicable,0.0,12.163,0.0,0.0,yes,6
2036,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,14,2,orange,not aplicable,21.785,0.0,0.0,1.203,no,6
2037,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,15,2,purple,not aplicable,0.078,0.0,4.526,3.985,yes,6
2038,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,16,3,magenta,not aplicable,0.0,5.013,0.0,0.0,yes,6
2039,8n4ob164,6,smt3x2oq,0,10.0,23.0,2018.0,M,17,3,indigo,not aplicable,0.0,0.0,0.0,10.473,no,6
2040,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,1,2,blue,not aplicable,15.138,0.0,0.0,0.0,no,1
2041,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,2,3,green,not aplicable,0.0,23.416,0.0,0.0,no,1
2042,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,3,3,purple,not aplicable,6.046,0.0,0.0,0.0,yes,1
2043,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,4,2,magenta,not aplicable,0.0,1.751,0.0,0.0,yes,1
2044,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,5,2,red,not aplicable,0.0,2.035,0.0,0.0,yes,1
2045,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,2.052,yes,1
2046,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,7,3,purple,not aplicable,2.591,0.0,0.0,0.0,yes,1
2047,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,8,2,black,not aplicable,24.137,0.0,0.0,0.0,no,1
2048,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,2.722,yes,1
2049,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,10,2,orange,not aplicable,3.377,0.0,0.0,0.0,yes,1
2050,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,11,2,purple,not aplicable,8.285,0.0,0.0,0.0,yes,1
2051,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,12,3,magenta,not aplicable,0.0,2.806,0.0,0.0,yes,1
2052,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,13,3,red,not aplicable,0.0,10.172,0.0,0.0,yes,1
2053,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,14,2,pink,not aplicable,0.0,0.0,0.0,0.037,yes,1
2054,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,15,2,silver,not aplicable,0.0,0.0,24.144,0.0,no,1
2055,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,16,3,magenta,not aplicable,0.0,0.034,0.0,0.0,yes,1
2056,vscxaw5h,6,mwzdrrir,0,11.0,10.0,2018.0,F,17,3,red,not aplicable,0.0,0.085,0.0,0.0,yes,1
2057,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,1,2,blue,not aplicable,10.614,4.477,0.0,0.0,no,2
2058,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,2,3,orange,not aplicable,11.635,11.809,0.0,0.0,no,2
2059,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,3,3,purple,not aplicable,3.308,0.0,0.0,0.0,yes,2
2060,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,4,2,magenta,not aplicable,0.0,3.878,0.0,0.0,yes,2
2061,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,5,2,red,not aplicable,0.0,4.07,0.0,0.0,yes,2
2062,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,5.25,yes,2
2063,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,7,3,purple,not aplicable,0.038,0.0,0.0,9.539,yes,2
2064,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,8,2,magenta,not aplicable,11.002,9.348,0.0,0.0,no,2
2065,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,4.642,yes,2
2066,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,10,2,orange,not aplicable,0.053,0.0,0.0,0.0,yes,2
2067,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,11,2,purple,not aplicable,0.038,0.0,0.0,0.0,yes,2
2068,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,12,3,magenta,not aplicable,0.0,4.494,0.0,0.0,yes,2
2069,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,13,3,red,not aplicable,0.0,11.714,0.0,0.0,yes,2
2070,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,14,2,pink,not aplicable,0.0,0.0,0.0,7.935,yes,2
2071,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,15,2,silver,not aplicable,0.0,0.0,20.621,5.628,no,2
2072,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,16,3,magenta,not aplicable,0.0,3.457,0.0,0.0,yes,2
2073,2l0bljhx,6,mwzdrrir,0,12.0,24.0,2018.0,F,17,3,red,not aplicable,0.0,2.095,2.321,0.0,yes,2
2074,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,1,2,red,not aplicable,16.807,3.652,0.0,0.0,no,3
2075,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,2,3,orange,not aplicable,2.853,0.0,0.0,0.0,no,3
2076,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,3,3,purple,not aplicable,2.637,0.0,0.0,0.0,yes,3
2077,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,4,2,magenta,not aplicable,0.0,0.085,0.0,0.0,yes,3
2078,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,5,2,red,not aplicable,0.0,0.047,0.0,0.0,yes,3
2079,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,0.069,yes,3
2080,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,7,3,purple,not aplicable,2.384,0.0,0.0,0.0,yes,3
2081,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,8,2,magenta,not aplicable,0.0,11.271,0.0,0.0,no,3
2082,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,1.519,yes,3
2083,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,10,2,orange,not aplicable,5.144,0.0,0.0,0.0,yes,3
2084,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,11,2,purple,not aplicable,5.578,0.0,0.0,0.0,yes,3
2085,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,12,3,magenta,not aplicable,0.0,2.088,0.0,0.0,yes,3
2086,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,13,3,red,not aplicable,0.0,9.023,0.0,0.0,yes,3
2087,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,14,2,pink,not aplicable,0.0,0.0,0.0,8.197,yes,3
2088,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,15,2,purple,not aplicable,26.619,0.0,0.0,0.0,no,3
2089,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,16,3,magenta,not aplicable,0.0,3.01,0.0,0.0,yes,3
2090,6uu48feo,6,mwzdrrir,0,7.0,5.0,2018.0,F,17,3,red,not aplicable,0.0,10.032,0.0,0.0,yes,3
2091,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,1,2,red,not aplicable,0.0,25.878,0.0,0.0,no,4
2092,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,2,3,orange,not aplicable,25.272,1.218,0.0,0.0,no,4
2093,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,3,3,purple,not aplicable,6.669,0.0,0.0,0.0,yes,4
2094,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,4,2,magenta,not aplicable,0.0,5.447,0.0,0.0,yes,4
2095,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,5,2,red,not aplicable,0.0,2.574,0.0,0.0,yes,4
2096,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,5.551,yes,4
2097,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,7,3,purple,not aplicable,12.107,0.0,0.0,0.0,yes,4
2098,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,8,2,black,not aplicable,27.246,0.0,0.0,0.0,no,4
2099,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,3.291,yes,4
2100,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,10,2,orange,not aplicable,9.43,0.0,0.0,0.0,yes,4
2101,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,11,2,purple,not aplicable,10.046,0.0,0.0,0.0,yes,4
2102,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,12,3,magenta,not aplicable,0.0,0.038,0.0,0.0,yes,4
2103,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,13,3,red,not aplicable,0.0,7.017,0.0,0.0,yes,4
2104,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,14,2,pink,not aplicable,0.0,0.0,0.0,2.021,yes,4
2105,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,15,2,purple,not aplicable,27.807,0.0,0.0,0.0,no,4
2106,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,16,3,magenta,not aplicable,0.0,1.087,0.0,0.0,yes,4
2107,fcibf6nd,6,mwzdrrir,0,3.0,21.0,2018.0,F,17,3,red,not aplicable,0.0,4.956,0.0,3.245,yes,4
2108,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,1,2,blue,not aplicable,6.69,0.0,0.0,0.0,no,5
2109,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,2,3,orange,not aplicable,23.353,0.0,0.0,0.0,no,5
2110,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,3,3,purple,not aplicable,0.05,0.0,0.0,0.0,yes,5
2111,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,4,2,magenta,not aplicable,0.0,4.561,0.0,0.0,yes,5
2112,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,5,2,red,not aplicable,0.0,0.737,0.0,0.0,yes,5
2113,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,6,3,pink,not aplicable,0.0,0.0,0.0,3.831,yes,5
2114,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,7,3,purple,not aplicable,10.859,0.0,0.0,0.0,yes,5
2115,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,8,2,magenta,not aplicable,0.0,26.013,0.0,0.0,no,5
2116,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,9,2,indigo,not aplicable,0.0,0.0,0.0,0.047,yes,5
2117,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,10,2,orange,not aplicable,6.716,0.0,0.0,0.0,yes,5
2118,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,11,2,purple,not aplicable,7.783,0.0,0.0,0.0,yes,5
2119,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,12,3,magenta,not aplicable,0.0,3.138,0.0,0.0,yes,5
2120,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,13,3,red,not aplicable,0.0,8.769,0.0,0.0,yes,5
2121,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,14,2,pink,not aplicable,0.0,0.0,0.0,6.573,yes,5
2122,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,15,2,purple,not aplicable,22.44,0.0,0.0,0.0,no,5
2123,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,16,3,magenta,not aplicable,0.0,2.791,0.0,0.0,yes,5
2124,mpm9xw53,6,mwzdrrir,0,12.0,28.0,2018.0,F,17,3,red,not aplicable,0.0,8.58,0.0,0.0,yes,5
2125,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,1,2,red,not aplicable,1.685,23.686,0.0,0.0,no,6
2126,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,2,3,orange,not aplicable,26.488,1.898,0.0,0.0,no,6
2127,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,3,3,purple,not aplicable,7.537,0.0,0.0,0.0,yes,6
2128,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,4,2,magenta,not aplicable,0.0,6.08,0.0,0.0,yes,6
2129,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,5,2,red,not aplicable,0.0,6.482,0.0,0.0,yes,6
2130,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,6,3,pink,not aplicable,0.0,3.771,0.0,1.942,yes,6
2131,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,7,3,purple,not aplicable,8.706,2.844,0.0,0.0,yes,6
2132,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,8,2,magenta,not aplicable,0.0,28.007,0.0,0.0,no,6
2133,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,9,2,indigo,not aplicable,0.0,3.492,0.0,1.381,yes,6
2134,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,10,2,orange,not aplicable,8.098,0.0,0.0,0.0,yes,6
2135,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,11,2,purple,not aplicable,9.55,0.0,0.0,0.0,yes,6
2136,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,12,3,magenta,not aplicable,0.0,1.946,0.0,0.0,yes,6
2137,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,13,3,red,not aplicable,0.0,0.029,0.0,0.0,yes,6
2138,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,14,2,pink,not aplicable,0.0,0.0,0.0,2.083,yes,6
2139,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,15,2,silver,not aplicable,4.172,0.0,23.55,0.0,no,6
2140,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,16,3,magenta,not aplicable,0.0,0.385,0.0,0.0,yes,6
2141,854p68vk,6,mwzdrrir,0,12.0,6.0,2018.0,M,17,3,red,not aplicable,0.0,8.796,1.936,0.0,yes,6
2142,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,1,2,red,not aplicable,0.0,14.792,0.0,0.0,no,1
2143,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,2,3,green,not aplicable,0.0,14.684,0.0,0.0,yes,1
2144,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,3,3,purple,not aplicable,5.923,0.0,0.0,0.0,yes,1
2145,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,4,2,magenta,not aplicable,0.0,21.253,0.0,0.0,no,1
2146,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,5,2,red,not aplicable,0.0,9.371,0.0,0.0,yes,1
2147,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,6,3,cyan,not aplicable,0.0,0.0,0.031,0.0,yes,1
2148,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,7,3,yellow,not aplicable,0.0,0.022,0.0,0.0,yes,1
2149,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,8,2,magenta,not aplicable,0.0,13.737,1.349,0.0,no,1
2150,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,9,2,red,not aplicable,0.0,0.063,0.0,0.0,yes,1
2151,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,10,2,green,not aplicable,0.0,0.047,0.0,0.0,yes,1
2152,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,11,2,yellow,not aplicable,0.0,1.248,0.0,0.0,yes,1
2153,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,12,3,magenta,not aplicable,0.0,6.701,0.0,0.0,yes,1
2154,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,13,3,red,not aplicable,0.0,0.038,0.0,0.0,yes,1
2155,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,14,2,cyan,not aplicable,0.0,0.0,0.025,0.0,yes,1
2156,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,15,2,purple,not aplicable,10.05,0.0,0.0,0.0,no,1
2157,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,16,3,magenta,not aplicable,0.0,0.023,0.0,0.0,yes,1
2158,1ip5t766,6,tr7j8p5u,0,1.0,24.0,2018.0,F,17,3,red,not aplicable,0.0,0.031,0.0,0.0,yes,1
2159,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,1,2,red,not aplicable,0.0,19.632,0.0,0.0,no,2
2160,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,2,3,green,not aplicable,14.577,0.069,0.0,0.0,yes,2
2161,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,3,3,purple,not aplicable,4.487,4.347,0.0,0.0,yes,2
2162,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,4,2,black,not aplicable,24.323,0.0,0.0,0.0,no,2
2163,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,5,2,red,not aplicable,6.09,4.236,0.0,0.0,yes,2
2164,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,6,3,cyan,not aplicable,0.0,0.0,10.08,0.0,yes,2
2165,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,7,3,yellow,not aplicable,0.0,5.074,0.0,0.0,yes,2
2166,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,8,2,black,not aplicable,26.614,0.0,0.0,0.0,no,2
2167,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,9,2,red,not aplicable,0.0,8.795,0.0,0.0,yes,2
2168,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,10,2,green,not aplicable,0.0,2.575,0.0,0.0,yes,2
2169,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,11,2,yellow,not aplicable,0.0,8.468,0.0,0.0,yes,2
2170,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,12,3,magenta,not aplicable,2.785,7.255,0.0,0.0,yes,2
2171,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,13,3,red,not aplicable,0.0,1.698,0.0,0.0,yes,2
2172,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,14,2,cyan,not aplicable,0.0,0.0,2.938,0.0,yes,2
2173,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,15,2,purple,not aplicable,22.183,0.0,0.0,0.0,no,2
2174,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,16,3,magenta,not aplicable,0.0,2.061,0.0,0.0,yes,2
2175,t64s1ce9,6,tr7j8p5u,0,4.0,24.0,2018.0,M,17,3,red,not aplicable,0.0,2.437,0.0,0.0,yes,2
2176,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,1,2,blue,not aplicable,22.015,1.244,0.0,0.0,no,3
2177,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,2,3,green,not aplicable,1.45,17.411,0.0,0.0,yes,3
2178,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,3,3,purple,not aplicable,12.658,0.0,0.0,0.0,yes,3
2179,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,4,2,magenta,not aplicable,5.517,22.935,0.0,0.0,no,3
2180,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,5,2,red,not aplicable,0.0,13.365,0.0,0.0,yes,3
2181,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,6,3,cyan,not aplicable,0.0,9.27,1.133,0.0,yes,3
2182,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,7,3,yellow,not aplicable,0.0,3.007,0.0,2.143,yes,3
2183,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,8,2,magenta,not aplicable,0.0,27.926,0.0,0.0,no,3
2184,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,9,2,red,not aplicable,0.0,1.75,0.0,7.204,yes,3
2185,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,10,2,green,not aplicable,0.0,4.897,0.0,0.0,yes,3
2186,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,11,2,yellow,not aplicable,0.0,8.531,0.0,0.0,yes,3
2187,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,12,3,magenta,not aplicable,0.0,8.367,0.0,0.0,yes,3
2188,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,13,3,red,not aplicable,0.0,1.782,0.0,0.0,yes,3
2189,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,14,2,cyan,not aplicable,0.0,0.0,3.74,0.0,yes,3
2190,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,15,2,purple,not aplicable,19.869,3.46,0.0,0.0,no,3
2191,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,16,3,magenta,not aplicable,0.0,2.828,0.0,0.0,yes,3
2192,6qcyfdgc,6,tr7j8p5u,0,1.0,15.0,2018.0,F,17,3,red,not aplicable,0.0,4.31,0.0,0.0,yes,3
2193,ojhcko8z,6,tr7j8p5u,0,1.0,6.0,2018.0,F,1,2,red,not aplicable,21.801,1.758,0.0,0.0,no,4
2194,ojhcko8z,6,tr7j8p5u,0,1.0,6.0,2018.0,F,2,3,green,not aplicable,0.0,21.302,0.0,0.0,yes,4
2195,ojhcko8z,6,tr7j8p5u,0,1.0,6.0,2018.0,F,3,3,purple,not aplicable,0.047,0.0,0.0,0.0,yes,4
